trade_id,opened_at_msk,closed_at,side,lots,entry_price,exit_price,entry_target,confidence,exit_type,duration_seconds,gross_pnl_rub,total_commission_rub,net_pnl_rub,realistic_net_pnl_rub,gross_ticks_per_lot,net_ticks_per_lot,mfe_ticks,mae_ticks,failure_flags,all_exit_reasons,candle_15min_adx,candle_15min_age_minutes,candle_15min_atr,candle_15min_atr_pct,candle_15min_bb_mid,candle_15min_bb_position,candle_15min_bb_width_pct,candle_15min_close,candle_15min_completed_at,candle_15min_di_aligned,candle_15min_ema_fast,candle_15min_ema_slow,candle_15min_high,candle_15min_low,candle_15min_macd,candle_15min_macd_aligned,candle_15min_macd_hist,candle_15min_macd_signal,candle_15min_minus_di,candle_15min_open,candle_15min_plus_di,candle_15min_return_pct,candle_15min_rsi,candle_15min_timestamp,candle_15min_trend_aligned,candle_15min_trend_pct,candle_15min_volume,candle_15min_volume_ratio,candle_1min_adx,candle_1min_age_minutes,candle_1min_atr,candle_1min_atr_pct,candle_1min_bb_mid,candle_1min_bb_position,candle_1min_bb_width_pct,candle_1min_close,candle_1min_completed_at,candle_1min_di_aligned,candle_1min_ema_fast,candle_1min_ema_slow,candle_1min_high,candle_1min_low,candle_1min_macd,candle_1min_macd_aligned,candle_1min_macd_hist,candle_1min_macd_signal,candle_1min_minus_di,candle_1min_open,candle_1min_plus_di,candle_1min_return_pct,candle_1min_rsi,candle_1min_timestamp,candle_1min_trend_aligned,candle_1min_trend_pct,candle_1min_volume,candle_1min_volume_ratio,candle_5min_adx,candle_5min_age_minutes,candle_5min_atr,candle_5min_atr_pct,candle_5min_bb_mid,candle_5min_bb_position,candle_5min_bb_width_pct,candle_5min_close,candle_5min_completed_at,candle_5min_di_aligned,candle_5min_ema_fast,candle_5min_ema_slow,candle_5min_high,candle_5min_low,candle_5min_macd,candle_5min_macd_aligned,candle_5min_macd_hist,candle_5min_macd_signal,candle_5min_minus_di,candle_5min_open,candle_5min_plus_di,candle_5min_return_pct,candle_5min_rsi,candle_5min_timestamp,candle_5min_trend_aligned,candle_5min_trend_pct,candle_5min_volume,candle_5min_volume_ratio,close_commission_rub,entry_age_seconds,entry_aligned_book_pressure_l1,entry_aligned_book_pressure_l10,entry_aligned_book_pressure_l3,entry_aligned_book_pressure_l5,entry_aligned_depth_pressure,entry_aligned_microprice_edge_ticks,entry_aligned_tick_rule_pressure,entry_ask_depth,entry_ask_depth_change_pct,entry_ask_max_qty,entry_ask_wall_ratio,entry_average_trade_size,entry_best_ask,entry_best_ask_qty,entry_best_bid,entry_best_bid_qty,entry_bid_ask_imbalance,entry_bid_depth,entry_bid_depth_change_pct,entry_bid_max_qty,entry_bid_wall_ratio,entry_book_pressure_l1,entry_book_pressure_l10,entry_book_pressure_l3,entry_book_pressure_l5,entry_decision_action,entry_decision_delta_seconds,entry_decision_matched,entry_decision_price,entry_decision_reason,entry_decision_schema,entry_depth_pressure,entry_imbalance_change,entry_microprice,entry_microprice_edge_ticks,entry_mid_price,entry_mid_price_change_bps,entry_reason,entry_source,entry_spread_bps,entry_spread_change_bps,entry_spread_ticks,entry_tick_rule_classified_share,entry_tick_rule_pressure,entry_trade_count,entry_trade_flow_buy_ratio,entry_trade_flow_imbalance,entry_trade_flow_source,entry_trade_flow_total_volume,entry_trade_flow_unknown_share,entry_trade_flow_unknown_volume,event_close_commit_hash,event_open_commit_hash,executable_spread_cost_ticks,exit_age_seconds,exit_aligned_book_pressure_l1,exit_aligned_book_pressure_l10,exit_aligned_book_pressure_l3,exit_aligned_book_pressure_l5,exit_aligned_depth_pressure,exit_aligned_microprice_edge_ticks,exit_aligned_tick_rule_pressure,exit_ask_depth,exit_ask_depth_change_pct,exit_ask_max_qty,exit_ask_wall_ratio,exit_average_trade_size,exit_best_ask,exit_best_ask_qty,exit_best_bid,exit_best_bid_qty,exit_bid_ask_imbalance,exit_bid_depth,exit_bid_depth_change_pct,exit_bid_max_qty,exit_bid_wall_ratio,exit_book_pressure_l1,exit_book_pressure_l10,exit_book_pressure_l3,exit_book_pressure_l5,exit_capture_of_mfe,exit_decision_action,exit_decision_delta_seconds,exit_decision_matched,exit_decision_price,exit_decision_reason,exit_decision_schema,exit_depth_pressure,exit_imbalance_change,exit_microprice,exit_microprice_edge_ticks,exit_mid_price,exit_mid_price_change_bps,exit_reason,exit_source,exit_spread_bps,exit_spread_change_bps,exit_spread_ticks,exit_tick_rule_classified_share,exit_tick_rule_pressure,exit_trade_count,exit_trade_flow_buy_ratio,exit_trade_flow_imbalance,exit_trade_flow_source,exit_trade_flow_total_volume,exit_trade_flow_unknown_share,exit_trade_flow_unknown_volume,extra_execution_cost_rub,extra_execution_cost_ticks,feature_ask_depth_change,feature_ask_wall_closeness,feature_ask_wall_strength,feature_average_trade_size,feature_bb_position,feature_bb_width,feature_bid_depth_change,feature_bid_wall_closeness,feature_bid_wall_strength,feature_body_pct,feature_confirmation_bias,feature_context_bias,feature_ema_fast_distance,feature_ema_fast_slope_3,feature_ema_slow_distance,feature_ema_spread,feature_hour_cos,feature_hour_sin,feature_imbalance_change,feature_last_trade_distance,feature_last_trade_side,feature_mid_price_change_bps,feature_orderbook_depth_pressure,feature_orderbook_pressure,feature_range_position,feature_return_1,feature_return_3,feature_return_8,feature_rsi_centered,feature_spread_bps,feature_spread_change_bps,feature_trade_activity,feature_trade_flow_imbalance,feature_trade_pressure,feature_volume_ratio,feature_vwap_distance,gross_winner_net_loser,hour_msk,initial_risk_rub,initial_risk_ticks,mfe_covered_paper_cost,mfe_covered_realistic_cost,model_examples,model_score,model_score_calibrated_logistic,model_score_catboost,model_score_lightgbm,model_score_max,model_score_mean,model_score_min,model_score_std,model_score_xgboost,model_target,net_r_multiple,open_commission_rub,opened_at,outside_configured_session,paper_break_even_ticks,paper_commission_ticks,partial_close_count,path_avg_aligned_depth_pressure,path_avg_spread_bps,path_avg_unknown_trade_share,path_market_records,path_max_spread_bps,path_trusted_share,pre_entry_15min_completed_candles,pre_entry_15min_high,pre_entry_15min_low,previous_trade_was_loss,realistic_break_even_ticks,realistic_net_ticks_per_lot,seconds_since_previous_close,side_sign,slippage_cost_ticks,stop_breached_before_entry,stop_price,take_profit1,take_profit2,time_to_mae_seconds,time_to_mfe_seconds,trading_date_msk,weekday_msk
1,2026-07-03T12:51:00.658315+03:00,2026-07-03T10:09:01.150863+00:00,long,6,3.2555,3.2580000000000005,weak_long,0.4604453967620885,ml_exit,1080.492548,116.8939499999975,121.82219893200002,-4.928248932002511,-196.88681786402594,2.4999999999999463,-0.10540000000005369,4.0000000000000036,4.0000000000000036,trade_flow_direction_unknown;confidence_below_0.68;commission_flipped_result,ml_exit:sideways:0.51,30.575478201570554,6.010971916666667,0.011067584090080261,0.3399135162801063,3.2458,0.6016299278082707,3.0921232676432067,3.2560000000000002,2026-07-03T09:45:00+00:00,11.81618300719295,3.2489313195543463,3.231004709999729,3.263,3.255,0.013739663772834643,-0.0008095744981452581,-0.0008095744981452581,0.0145492382709799,16.548789170224442,3.26,28.364972177417393,-0.12269938650305398,58.16264462681261,2026-07-03T09:30:00+00:00,0.017926609554617112,0.5505715465177246,3224.0,0.5416166180880463,30.95325429848122,0.010971916666666666,0.0015727651368828933,0.04830359757011343,3.2573,0.3716327178558828,0.310907534502,3.2560000000000002,2026-07-03T09:51:00+00:00,-5.950999255611098,3.2569137290921777,3.2594139485485503,3.2560000000000002,3.255,-0.0014086171524625435,4.049140068558945e-05,4.049140068558945e-05,-0.001449108553148133,18.333586363338107,3.2560000000000002,12.382587107727009,0.0,42.51435007890299,2026-07-03T09:50:00+00:00,-0.0025002194563725766,-0.0767880668419096,441.0,2.0870799810695693,17.972425378081716,1.0109719166666666,0.004208512669499612,0.1292937840092047,3.26325,0.11757985741628467,0.6610934325197487,3.255,2026-07-03T09:50:00+00:00,-7.9445766639381645,3.2607646672253963,3.252607070099414,3.257,3.255,-0.0001748146285138752,-0.002063562877479393,-0.002063562877479393,0.001888748248965518,30.67481833133263,3.255,22.730241667394466,0.0,42.11086524823994,2026-07-03T09:45:00+00:00,0.008157597125982186,0.25061742322525915,775.0,0.42814131425572466,60.934478256000006,0.0,0.6185567010309279,0.12118713932399011,0.09454156261148769,0.13676731793960922,0.12118713932399006,0.30927835051564045,0.4978902953586498,4797,0.0,711.0,1.4659793814432989,4.743589743589744,3.2560000000000002,111.0,3.255,471.0,0.560593569661995,6120,0.0,1049.0,1.9736594543744121,0.6185567010309279,0.12118713932399011,0.09454156261148769,0.13676731793960922,open_accepted,-0.17343,1,3.2555,ml_entry:weak_long:0.46,2,0.12118713932399006,0.0,3.2558092783505157,0.30927835051564045,3.2555,0.0,ml_entry:weak_long:0.46,live,3.071724773461324,0.0,1.000000000000334,0.9349112426035503,0.4978902953586498,39,0.5,0.0,live,185.0,1.0,185.0,,,1.500000000000501,0.0,-0.7283950617283951,0.0564051638530288,-0.21818940342094284,-0.07406616862326575,0.05640516385302874,-0.364197530864363,-0.20622568093385213,4751,0.06318449873631002,673.0,1.5614849187935034,6.275510204081633,3.258,420.0,3.257,66.0,0.5282025819265144,5319,-0.4491858506457047,949.0,1.922998986828774,-0.7283950617283951,0.0564051638530288,-0.21818940342094284,-0.07406616862326575,0.624999999999986,close_accepted,-0.076887,1,,ml_exit:sideways:0.51,2,0.05640516385302874,-0.001279134454419184,3.257135802469136,-0.364197530864363,3.2575000000000003,0.0,ml_exit:sideways:0.51,live,3.069838833460905,0.0,0.9999999999998899,0.9980582524271845,-0.20622568093385213,98,0.5,0.0,live,615.0,1.0,615.0,191.95856893202344,4.105400000000501,0.0,0.0,0.0,0.023718,0.497067,0.010042,0.0,0.0,0.0,0.0,-1.0,-1.0,0.002318,-0.001457,-0.009754,-0.018386,-0.845728,0.533615,0.0,0.0,0.0,0.0,0.121187,0.121187,0.0,0.00768,0.00768,0.00768,-0.015701,0.038397,0.0,0.325,0.0,0.0,0.275362,0.0,1,12,449.95070570033215,9.623053753002875,1,0,318,0.4604,0.3374,0.2931,0.8477,0.8477,0.5559,0.2931,0.24385629989811622,0.7454,weak_long,-0.010952864101706136,60.88772067600001,2026-07-03T09:51:00.658315+00:00,0,2.6054000000000004,2.6054000000000004,0,0.12356230816065752,3.1014678694750923,1.0,213,6.148170919152241,,6,3.257,3.255,0,6.710800000000502,-4.210800000000554,,1.0,2.6054000000000004,0,3.245876946246997,,3.2795576343825075,283.901595,1060.151891,2026-07-03,Friday
2,2026-07-03T13:14:00.651518+03:00,2026-07-03T10:24:04.337992+00:00,long,6,3.2575000000000003,3.2520000000000002,weak_long,0.48611963377646733,ml_exit_opposite,603.686474,-257.1666900000236,121.74738680400002,-378.9140768040236,-570.7978336080262,-5.5000000000005045,-8.103800000000504,0.0,6.000000000000227,trade_flow_direction_unknown;confidence_below_0.68;direction_wrong,ml_exit_opposite:short:0.53,29.744797924857433,14.010858633333333,0.010705613797931687,0.329099717120556,3.24765,0.5553306316067078,2.9772748936239624,3.253,2026-07-03T10:00:00+00:00,8.67432606765145,3.249318812930123,3.2318672703918967,3.257,3.251,0.012387176848640102,-0.0017296491378718405,-0.0017296491378718405,0.014116825986511943,18.555128158444585,3.255,27.229454226096035,-0.06144393241166758,56.10522761583934,2026-07-03T09:45:00+00:00,0.017451542538226228,0.5364753316392937,3990.0,0.6557754256787851,20.370684919787166,0.010858633333333334,0.00190031604408127,0.05832768704976274,3.2552,0.8175264481238177,0.2708946631368053,3.258,2026-07-03T10:14:00+00:00,7.403481078619141,3.256208341719997,3.2571166405759784,3.258,3.2560000000000002,0.0003763147247517473,0.00040174615298315254,0.00040174615298315254,-2.5431428231405246e-05,21.13673296445419,3.257,28.54021404307333,0.030703101013198952,58.595654568747385,2026-07-03T10:13:00+00:00,-0.0009082988559812044,-0.027879031798072575,117.0,0.3588957055214724,17.24810226582054,4.010858633333333,0.004431235171636314,0.13605266108800473,3.2597500000000004,0.34222477467609924,0.5346992694767901,3.257,2026-07-03T10:10:00+00:00,0.16605269456555405,3.2585996585655197,3.2528249342948086,3.261,3.255,-0.0013066331007709486,-0.001364032728996378,-0.001364032728996378,5.739962822542949e-05,26.82185138606127,3.255,26.987904080626823,0.061443932411681224,47.67333436500344,2026-07-03T10:05:00+00:00,0.005774724270711129,0.17730194260703497,1710.0,1.0366149369544133,60.822260064000005,0.162052,-0.6463768115942029,0.05558864403414731,-0.2381352372952541,-0.17113223854796888,0.055588644034147316,-0.3231884057970369,0.11494252873563218,4757,-0.02101723413198823,716.0,1.5599128540305012,0.0,3.258,568.0,3.257,122.0,0.5277943220170737,5317,-0.20645645645645644,941.0,1.9362139917695473,-0.6463768115942029,0.05558864403414731,-0.2381352372952541,-0.17113223854796888,open_accepted,-0.062466,1,3.2575000000000003,ml_entry:weak_long:0.49,2,0.055588644034147316,-0.00046266786989834774,3.2571768115942032,-0.3231884057970369,3.2575000000000003,0.0,ml_entry:weak_long:0.49,live,3.069838833460905,0.0,0.9999999999998899,0.9456521739130435,0.11494252873563218,0,0.5,0.0,live,0.0,1.0,0.0,,,1.5000000000000568,0.587252,-0.3490011750881316,0.16155044442408137,0.06183635227982511,0.045478489903424055,0.1615504444240814,-0.17450058754464592,-0.4527687296416938,4575,0.0,634.0,1.4675925925925926,11.625,3.252,574.0,3.251,277.0,0.5807752222120407,6338,0.1263823064770932,1165.0,2.087813620071685,-0.3490011750881316,0.16155044442408137,0.06183635227982511,0.045478489903424055,0.0,close_accepted,-0.07774,1,,ml_exit_opposite:short:0.53,2,0.1615504444240814,0.00030754683377387515,3.2513254994124554,-0.17450058754464592,3.2515,0.0,ml_exit_opposite:short:0.53,live,3.0755036137164073,0.0,0.9999999999998899,0.9684542586750788,-0.4527687296416938,8,0.5,0.0,live,93.0,1.0,93.0,191.88375680400264,4.1038000000000565,-0.00021,0.0,0.0,0.0,0.490098,0.021929,-0.002065,0.0,0.0,0.007676,0.0,0.0,0.014182,0.002697,0.018127,0.01198,-0.894934,0.446198,-0.000463,0.0,0.0,0.0,0.055589,0.055589,0.333333,0.007676,0.007676,0.0,0.258095,0.038373,0.0,0.0,0.0,0.0,-0.254847,0.0,0,13,416.57254241114464,8.909198089617654,0,0,318,0.4861,0.4223,0.416,0.8256,0.8256,0.584825,0.416,0.1739918730142302,0.6754,weak_long,-0.9095992611775328,60.92512674000001,2026-07-03T10:14:00.651518+00:00,0,2.6038,2.6038,0,0.14577497539269094,3.1246441654232022,1.0,119,6.1425061425068295,,14,3.261,3.252,1,6.707600000000056,-12.207600000000559,299.500655,1.0,2.6038,0,3.2485908019103826,,3.279772995224044,532.577251,0.0,2026-07-03,Friday
3,2026-07-03T13:24:09.404404+03:00,2026-07-03T10:59:03.046709+00:00,short,6,3.2515,3.2580000000000005,short,0.5338802682878274,ml_exit,2093.642305,-303.9242699999977,121.747386804,-425.67165680399773,-570.7978336080056,-6.49999999999995,-9.10379999999995,6.000000000000227,6.500000000000394,trade_flow_direction_unknown;confidence_below_0.68;book_pressure_against_side;direction_wrong,ml_exit:sideways:0.55,29.31542446258722,9.156740066666666,0.01058378424093659,0.32495499665141514,3.2500999999999998,0.576830747467862,2.76323173939085,3.257,2026-07-03T10:15:00+00:00,-10.846996596064628,3.2500503545558255,3.23285286763143,3.261,3.252,0.01150546000662267,0.002089092783911419,-0.002089092783911419,0.013594552790534089,17.42809302604371,3.253,28.27508962210834,0.12296341838303115,58.22699290622296,2026-07-03T10:00:00+00:00,-0.017197486924395378,0.5280161782129376,5159.0,0.8356279762868898,17.526170299741974,0.15674006666666665,0.0015731294367009013,0.048374213920691925,3.2554000000000003,0.087203508520326,0.253010509099744,3.252,2026-07-03T10:24:00+00:00,13.182490177532156,3.254530285316587,3.256028941702041,3.252,3.251,-0.0009280874475310341,0.0004772652086788652,-0.0004772652086788652,-0.0004508222388521689,29.61378429320388,3.252,16.431294115671726,0.0,35.837798584343105,2026-07-03T10:23:00+00:00,0.0014986563854537671,-0.04608414469415028,248.0,0.896277556920853,15.336015428486276,4.156740066666667,0.004305503795951728,0.13235486615283515,3.2591,0.1663427056876123,0.5609595229004866,3.253,2026-07-03T10:20:00+00:00,3.170652994470739,3.2579285186896887,3.252989106974946,3.257,3.253,-0.0014627743283321948,0.0010112618763167447,-0.0010112618763167447,-0.0004515124520154502,27.120382567363162,3.2560000000000002,23.949729572892423,-0.09213759213759562,41.58303497152894,2026-07-03T10:15:00+00:00,-0.004939411714742548,0.15184173731148318,590.0,0.45046764649742316,60.934478256000006,0.381006,0.3076923076923077,-0.15929284601996885,-0.06666666666666667,-0.044928044928044926,-0.15929284601996896,0.15384615384661515,0.4527687296416938,4589,0.0,634.0,1.447488584474886,8.0,3.252,561.0,3.251,297.0,0.5796464230099845,6328,0.0,1165.0,2.097209720972097,-0.3076923076923077,0.15929284601996885,0.06666666666666667,0.044928044928044926,open_accepted,-0.062398,1,3.2515,ml_entry:short:0.53,2,0.15929284601996896,0.0,3.2513461538461534,-0.15384615384661515,3.2515,0.0,ml_entry:short:0.53,live,3.0755036137164073,0.0,0.9999999999998899,0.9684542586750788,-0.4527687296416938,6,0.5,0.0,live,48.0,1.0,48.0,,,0.500000000000167,0.14928,0.7371937639198218,0.009903032803796162,0.19207920792079208,0.07729739846528168,0.009903032803796119,0.3685968819602259,-0.9891696750902527,4895,0.0,840.0,2.1026282853566958,22.68,3.258,390.0,3.257,59.0,0.49504848359810194,4799,0.0,727.0,1.4554554554554555,-0.7371937639198218,-0.009903032803796162,-0.19207920792079208,-0.07729739846528168,-1.083333333333284,close_accepted,-0.067429,1,,ml_exit:sideways:0.55,2,-0.009903032803796119,0.0,3.25713140311804,-0.3685968819602259,3.2575000000000003,0.0,ml_exit:sideways:0.55,live,3.069838833460905,0.0,0.9999999999998899,0.9937219730941704,0.9891696750902527,25,0.5,0.0,live,567.0,1.0,567.0,145.12617680400783,3.103800000000167,0.0,0.0,0.0,0.04,-0.731792,0.029389,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.023206,-0.008132,-0.024174,-0.010838,-0.913545,0.406737,0.0,0.01538,0.0,0.0,0.159293,0.159293,-0.714286,0.0,-0.015366,-0.023041,-0.343097,0.038444,0.0,0.05,0.0,0.0,0.164059,0.004485,0,13,396.93080465560206,8.489122077224742,1,1,318,0.5339,0.3201,0.3476,0.843,0.843,0.551025,0.3201,0.2237342885545262,0.6934,short,-1.0724077139171215,60.812908548,2026-07-03T10:24:09.404404+00:00,0,2.6037999999999997,2.6037999999999997,0,-0.03219631150636603,3.138531625368815,1.0,392,6.15195324515466,,9,3.257,3.251,1,5.707600000000166,-12.207600000000118,5.066412,-1.0,2.6038,0,3.259989122077225,,3.2302771948069378,2093.642305,192.91234,2026-07-03,Friday
4,2026-07-03T14:31:04.761436+03:00,2026-07-03T11:39:01.573295+00:00,long,2,3.2584999999999997,3.26,strong_long,0.4588594842372893,ml_exit,476.811859,23.378790000000887,40.638571364,-17.25978136399911,-81.277142728,1.5000000000000568,-1.1073999999999429,4.000000000000448,1.4999999999996128,trade_flow_direction_unknown;confidence_below_0.68;commission_flipped_result,ml_exit:sideways:0.51,26.468083513603528,1.0793572666666666,0.010103697496151275,0.3101196284883755,3.2588999999999997,0.4843496957280911,1.7646098117444835,3.258,2026-07-03T11:30:00+00:00,11.616866402540701,3.2524478676862607,3.2370167796227545,3.261,3.2560000000000002,0.007939247187471299,-0.002298318006696644,-0.002298318006696644,0.010237565194167943,16.98951580039111,3.26,28.60638220293181,-0.06134969325152699,57.08411311120472,2026-07-03T11:15:00+00:00,0.015431088063506238,0.47363683436176296,2084.0,0.3146206511318946,13.569787403075338,0.07935726666666666,0.0022112231477643776,0.06784974371783914,3.2581499999999997,0.6616776195688951,0.1613607652203042,3.259,2026-07-03T11:31:00+00:00,7.822203117580841,3.2583646100053985,3.2576181060150486,3.259,3.2560000000000002,-8.050340348830787e-05,-7.498749420797613e-05,-7.498749420797613e-05,-5.5159092803317445e-06,18.033254088432997,3.257,25.85545720601384,0.061406202026397905,51.87495934731628,2026-07-03T11:30:00+00:00,0.0007465039903498116,0.022905921765873326,869.0,4.864259725720682,17.236597967688994,1.0793572666666666,0.005030883031901521,0.15441629932171644,3.25535,0.6495386272688175,0.5443707673715912,3.258,2026-07-03T11:30:00+00:00,7.998386946785917,3.2572869920898944,3.2544308164760567,3.261,3.2560000000000002,0.00035206154762956743,0.0005815751509418537,0.0005815751509418537,-0.0002295136033122863,18.538096607555733,3.258,26.53648355434165,0.0,51.30133117443209,2026-07-03T11:25:00+00:00,0.0028561756138376637,0.0876665320392162,575.0,0.30002608922515,20.323961439999998,0.163523,-0.08235294117647059,0.09974722924363212,0.017412935323383085,0.041714504401071564,0.09974722924363211,-0.0411764705878781,0.3488888888888889,4630,-0.06475285991797972,680.0,1.476655808903366,20.68421052631579,3.259,230.0,3.258,195.0,0.549873614621816,5656,0.0,914.0,1.6801470588235294,-0.08235294117647059,0.09974722924363212,0.017412935323383085,0.041714504401071564,open_accepted,-0.063913,1,3.2584999999999997,ml_entry:strong_long:0.46,2,0.09974722924363211,0.00016032858818793017,3.258458823529412,-0.0411764705878781,3.2584999999999997,0.0,ml_entry:strong_long:0.46,live,3.068896731624643,0.0,0.9999999999998899,0.9966777408637874,0.3488888888888889,38,0.5,0.0,live,786.0,1.0,786.0,,,1.5000000000000568,0.092658,0.9496567505720824,0.1400618947788759,0.1586469747498809,0.15287694246115077,0.14006189477887587,0.47482837528578514,-0.3619047619047619,4307,-0.11595547309833025,824.0,1.889908256880734,3.3333333333333335,3.26,11.0,3.259,426.0,0.5700309473894379,5710,0.0,989.0,2.041279669762642,0.9496567505720824,0.1400618947788759,0.1586469747498809,0.15287694246115077,0.37499999999997224,close_accepted,-0.064637,1,,ml_exit:sideways:0.51,2,0.14006189477887587,0.00028438981609923975,3.259974828375286,0.47482837528578514,3.2595,0.0,ml_exit:sideways:0.51,live,3.0679552078536276,0.0,0.9999999999998899,0.9767441860465116,-0.3619047619047619,6,0.5,0.0,live,20.0,1.0,20.0,64.01736136400089,4.107400000000057,-0.000648,0.0,0.0,0.103421,0.514496,0.017898,0.0,0.0,0.0,0.015352,0.0,1.0,0.010574,0.000359,0.005154,-0.004441,-0.992005,0.126199,0.00016,0.0,0.0,0.0,0.099747,0.099747,0.2,0.007673,0.007673,0.007673,0.08444,0.038361,0.0,0.316667,0.0,0.0,0.831858,0.014898,1,14,168.16563135894884,10.789627993511353,1,0,318,0.4589,0.3758,0.3098,0.7963,0.7963,0.5216500000000001,0.3098,0.19266718065098684,0.6047,strong_long,-0.10263560529296369,20.314609924,2026-07-03T11:31:04.761436+00:00,0,2.6074,2.6074,0,0.044427666844177344,3.2964406671326762,1.0,94,6.1406202026397905,,1,3.259,3.2560000000000002,1,6.714800000000057,-5.2148,1921.714727,1.0,2.6073999999999997,0,3.2477103720064884,,3.285474069983778,60.84872,263.725216,2026-07-03,Friday
5,2026-07-03T14:41:03.334743+03:00,2026-07-03T11:47:03.640553+00:00,long,2,3.2615,3.261,strong_long,0.43691186727319387,ml_exit,360.30581,-7.792929999995681,40.66350874,-48.45643873999568,-96.91287747999829,-0.4999999999997229,-3.108999999999723,3.0000000000001137,1.9999999999997797,trade_flow_direction_unknown;confidence_below_0.68;book_pressure_against_side;direction_wrong,ml_exit:sideways:0.52,26.468083513603528,11.05557905,0.010103697496151275,0.3101196284883755,3.2588999999999997,0.4843496957280911,1.7646098117444835,3.258,2026-07-03T11:30:00+00:00,11.616866402540701,3.2524478676862607,3.2370167796227545,3.261,3.2560000000000002,0.007939247187471299,-0.002298318006696644,-0.002298318006696644,0.010237565194167943,16.98951580039111,3.26,28.60638220293181,-0.06134969325152699,57.08411311120472,2026-07-03T11:15:00+00:00,0.015431088063506238,0.47363683436176296,2084.0,0.3146206511318946,18.402275825187385,0.05557905,0.0019605873989943182,0.06010384423649044,3.2591,0.9340461465225363,0.2050049779400732,3.262,2026-07-03T11:41:00+00:00,14.942419619116652,3.25964914196793,3.2584770494919018,3.262,3.261,0.0007311290460099151,0.00030438196187899507,0.00030438196187899507,0.00042674708413092006,19.554806125825817,3.262,34.49722574494247,0.0,58.20233524515061,2026-07-03T11:40:00+00:00,0.0011720924760281193,0.03593171293771059,350.0,1.7861699413115593,17.706645350547717,1.05557905,0.004955200165262019,0.15195339359895796,3.2561500000000003,0.7656826385690307,0.5606271936358121,3.261,2026-07-03T11:40:00+00:00,9.884876750872003,3.2578743858150836,3.2548982661895476,3.263,3.259,0.0007264059045990479,0.00064472458141007,0.00064472458141007,8.168132318897784e-05,16.22851539797529,3.26,26.113392148847293,0.03067484662577712,55.62200884643999,2026-07-03T11:35:00+00:00,0.002976119625536011,0.09126401795571945,923.0,0.4918862746142983,20.330195784,0.67368,-0.88,-0.03617363344051447,-0.17727272727272728,-0.1621312600045735,-0.0361736334405145,-0.4399999999997739,0.8071748878923767,5156,0.0,851.0,1.8580786026200873,18.58823529411765,3.262,376.0,3.261,24.0,0.48191318327974275,4796,0.0,836.0,1.8036677454153183,-0.88,-0.03617363344051447,-0.17727272727272728,-0.1621312600045735,open_accepted,-0.065063,1,3.2615,ml_entry:strong_long:0.44,2,-0.0361736334405145,0.0,3.26106,-0.4399999999997739,3.2615,0.0,ml_entry:strong_long:0.44,live,3.066073892380469,0.0,0.9999999999998899,0.9977628635346756,0.8071748878923767,17,0.5,0.0,live,316.0,1.0,316.0,,,0.500000000000167,0.209575,0.8984771573604061,0.05805038335158817,0.2172797262617622,0.11709455228553538,0.058050383351588186,0.44923857868051087,-0.26262626262626265,4730,0.0,765.0,1.7525773195876289,2.0,3.262,20.0,3.261,374.0,0.5290251916757941,5313,0.0,752.0,1.3964716805942432,0.8984771573604061,0.05805038335158817,0.2172797262617622,0.11709455228553538,-0.166666666666568,close_accepted,-0.067978,1,,ml_exit:sideways:0.52,2,0.058050383351588186,0.0,3.2619492385786804,0.44923857868051087,3.2615,0.0,ml_exit:sideways:0.52,live,3.066073892380469,0.0,0.9999999999998899,0.813141683778234,-0.26262626262626265,2,0.5,0.0,live,4.0,1.0,4.0,48.4564387400026,3.109000000000167,0.0,0.0,0.0,0.092941,0.743827,0.023199,0.0,0.0,0.0,0.0,1.0,1.0,0.020515,0.00384,0.022093,0.010723,-0.996566,0.082808,0.0,0.0,0.0,0.0,-0.036174,-0.036174,0.714286,0.007666,0.015337,0.015337,0.244514,0.038326,0.0,0.141667,0.0,0.0,0.031706,0.001795,0,14,152.48874016376234,9.783787366482333,1,0,318,0.4369,0.3699,0.3808,0.673,0.673,0.49870000000000003,0.3699,0.12856136666977372,0.5711,strong_long,-0.31777060186841877,20.333312956,2026-07-03T11:41:03.334743+00:00,0,2.609,2.609,0,0.027142236037542847,3.1094174443870286,1.0,71,6.133088009813627,,11,3.263,3.2560000000000002,1,5.718000000000167,-6.21799999999989,121.761448,1.0,2.609,0,3.2517162126335175,,3.285959468416206,81.164712,233.412873,2026-07-03,Friday
